word,adjacent,speaker,variety,age,gender,duration,repetition,point,F0,token,semitone.norm,cat
an,null.son,AME_028,AE,23,F,0.220068985,2,4,208.4509272,AE_028-an-2,-1.091357984,function
an,null.son,AME_032,AE,23,M,0.281964591,3,1,103.0391828,AE_032-an-3,-1.838936715,function
an,null.son,HKE_012,HKE,24,M,0.184429627,1,7,94.42045154,HKE_012-an-1,-0.374510889,function
an,null.son,HKE_040,HKE,20,M,0.234862234,2,5,145.779713,HKE_040-an-2,-0.063110853,function
an,null.son,HKE_027,HKE,33,M,0.196207001,2,3,77.80174784,HKE_027-an-2,-0.873896021,function
an,null.son,AME_016,AE,20,F,0.352465043,3,5,176.8882931,AE_016-an-3,0.094382086,function
an,null.son,HKE_038,HKE,35,F,0.20458587,3,4,182.1051255,HKE_038-an-3,-0.926671943,function
an,null.son,AME_008,AE,30,M,0.212305477,3,3,104.3229081,AE_008-an-3,-0.671543288,function
an,null.son,AME_005,AE,19,F,0.445443589,2,1,174.4690244,AE_005-an-2,-0.636189075,function
an,null.son,HKE_047,HKE,20,F,0.322985136,3,6,185.8492055,HKE_047-an-3,-2.130216477,function
an,null.son,AME_012,AE,20,F,0.277414204,1,9,190.2353076,AE_012-an-1,-0.532184529,function
an,null.son,HKE_014,HKE,39,M,0.226322263,2,9,108.9637997,HKE_014-an-2,-2.296090331,function
an,null.son,HKE_014,HKE,39,M,0.237002279,3,9,108.0888866,HKE_014-an-3,-2.385265968,function
an,null.son,AME_031,AE,18,M,0.230627227,2,4,125.6892323,AE_031-an-2,-0.892784644,function
an,null.son,AME_012,AE,20,F,0.199690894,3,9,165.7300222,AE_012-an-3,-2.073712562,function
an,null.son,HKE_036,HKE,40,F,0.193936897,1,7,140.9810503,HKE_036-an-1,-0.672935797,function
an,null.son,HKE_014,HKE,39,M,0.226322263,2,1,122.7149688,HKE_014-an-2,-0.981445883,function
an,null.son,HKE_018,HKE,19,F,0.247807095,3,9,204.0995748,HKE_018-an-3,0.066567971,function
an,null.son,HKE_036,HKE,40,F,0.193936897,1,5,144.885799,HKE_036-an-1,-0.437228734,function
an,null.son,HKE_014,HKE,39,M,0.237002279,3,1,122.8809451,HKE_014-an-3,-0.966494917,function
an,null.son,AME_012,AE,20,F,0.199690894,3,7,170.7712317,AE_012-an-3,-1.738752957,function
an,null.son,AME_007,AE,19,F,0.466334634,1,6,188.9812381,AE_007-an-1,-0.137895548,function
an,null.son,HKE_017,HKE,20,M,0.192215949,3,7,86.07388563,HKE_017-an-3,-1.643783101,function
an,null.son,HKE_006,HKE,19,F,0.294729069,3,4,224.8377114,HKE_006-an-3,-0.96056552,function
an,null.son,AME_017,AE,20,M,0.30237954,1,9,105.7776403,AE_017-an-1,-0.24257632,function
an,null.son,HKE_014,HKE,39,M,0.226322263,2,7,108.1954851,HKE_014-an-2,-2.374362366,function
an,null.son,AME_010,AE,27,M,0.196185834,1,2,106.5854553,AE_010-an-1,1.019151321,function
an,null.son,AME_011,AE,18,F,0.4647062,1,4,226.3916293,AE_011-an-1,0.038843482,function
an,null.son,HKE_040,HKE,20,M,0.207055632,3,4,132.0402758,HKE_040-an-3,-0.966715337,function
an,null.son,AME_007,AE,19,F,0.40724253,2,3,174.1050637,AE_007-an-2,-1.178600711,function
an,null.son,AME_023,AE,20,F,0.426044769,2,7,203.7969315,AE_023-an-2,-0.055589684,function
an,null.son,HKE_048,HKE,43,M,0.26371085,1,4,162.3751622,HKE_048-an-1,0.898029885,function
an,null.son,AME_012,AE,20,F,0.219461005,2,4,185.0959129,AE_012-an-2,-0.838335972,function
an,null.son,HKE_015,HKE,30,F,0.253296791,2,4,227.5526381,HKE_015-an-2,-0.574611355,function
an,null.son,HKE_036,HKE,40,F,0.14136743,2,6,138.2781631,HKE_036-an-2,-0.839948785,function
an,null.son,AME_007,AE,19,F,0.429388633,3,9,196.6504874,AE_007-an-3,0.367045278,function
an,null.son,HKE_032,HKE,32,F,0.298100885,3,6,208.8075295,HKE_032-an-3,-1.424716378,function
an,null.son,HKE_032,HKE,32,F,0.3073205,2,6,226.5620954,HKE_032-an-2,-0.464979644,function
an,null.son,HKE_024,HKE,28,F,0.277847326,1,2,211.2551332,HKE_024-an-1,1.159587123,function
an,null.son,AME_002,AE,24,F,0.144228833,2,2,178.605287,AE_002-an-2,-0.697866795,function
an,null.son,AME_026,AE,19,M,0.39985541,1,8,129.1360605,AE_026-an-1,0.140865766,function
an,null.son,AME_005,AE,19,F,0.474588345,3,4,172.4957567,AE_005-an-3,-0.764610572,function
an,null.son,AME_004,AE,22,F,0.228541523,1,9,247.8150569,AE_004-an-1,0.865045955,function
an,null.son,AME_031,AE,18,M,0.231996527,1,4,128.5903868,AE_031-an-1,-0.727747801,function
an,null.son,HKE_038,HKE,35,F,0.259642275,1,6,175.3570181,HKE_038-an-1,-1.32424711,function
an,null.son,HKE_039,HKE,23,F,0.228966215,3,2,174.7487217,HKE_039-an-3,-0.802917175,function
an,null.son,AME_003,AE,22,M,0.396003774,3,2,120.4171105,AE_003-an-3,1.058645911,function
an,null.son,AME_011,AE,18,F,0.518556083,3,2,227.1964046,AE_011-an-3,0.073933239,function
an,null.son,AME_003,AE,22,M,0.428281075,2,2,122.6986487,AE_003-an-2,1.359960889,function
an,null.son,HKE_024,HKE,28,F,0.305946132,3,7,166.0923054,HKE_024-an-3,-1.291597736,function
an,null.son,HKE_047,HKE,20,F,0.349860128,2,9,205.9616676,HKE_047-an-2,-0.133211457,function
an,null.son,AME_011,AE,18,F,0.518556083,3,9,294.9511939,AE_011-an-3,2.654820961,function
an,null.son,AME_013,AE,21,M,0.375630262,2,2,120.6624032,AE_013-an-2,-1.182459524,function
an,null.son,HKE_031,HKE,36,F,0.285206844,2,4,195.5600289,HKE_031-an-2,-0.610385437,function
an,null.son,AME_004,AE,22,F,0.205554094,2,2,219.2906169,AE_004-an-2,-0.138633582,function
an,null.son,HKE_024,HKE,28,F,0.277847326,1,3,199.4374856,HKE_024-an-1,0.572930849,function
an,null.son,HKE_030,HKE,58,F,0.253580695,1,6,155.2397576,HKE_030-an-1,-0.197496984,function
an,null.son,HKE_028,HKE,36,F,0.262963874,2,4,153.2846663,HKE_028-an-2,-1.282311632,function
an,null.son,AME_024,AE,20,F,0.312629728,1,6,192.3784942,AE_024-an-1,-1.050197115,function
an,null.son,HKE_038,HKE,35,F,0.259642275,1,9,176.305201,HKE_038-an-1,-1.267468706,function
an,null.son,AME_021,AE,21,M,0.327062567,3,5,88.99377862,AE_021-an-3,-1.22960192,function
an,null.son,AME_004,AE,22,F,0.204102285,3,2,209.8856158,AE_004-an-3,-0.498420269,function
an,null.son,AME_008,AE,30,M,0.213740309,1,6,105.724901,AE_008-an-1,-0.514396255,function
an,null.son,AME_027,AE,21,F,0.194015705,3,7,182.651209,AE_027-an-3,0.584634899,function
an,null.son,AME_020,AE,30,M,0.2587642,2,7,125.5819386,AE_020-an-2,-1.038583639,function
an,null.son,HKE_003,HKE,21,M,0.295687113,2,8,156.9577011,HKE_003-an-2,-0.339600781,function
an,null.son,AME_020,AE,30,M,0.278155584,3,5,123.5033145,AE_020-an-3,-1.19990204,function
an,null.son,AME_008,AE,30,M,0.213740309,1,2,107.8204448,AE_008-an-1,-0.283353337,function
an,null.son,AME_008,AE,30,M,0.212305477,3,2,105.1139802,AE_008-an-3,-0.582615585,function
an,null.son,AME_012,AE,20,F,0.277414204,1,4,201.1147821,AE_012-an-1,0.089494588,function
an,null.son,HKE_048,HKE,43,M,0.252589283,3,4,122.2721397,HKE_048-an-3,-1.105322485,function
an,null.son,HKE_012,HKE,24,M,0.164787882,2,6,86.72634025,HKE_012-an-2,-1.115408122,function
an,null.son,HKE_020,HKE,21,M,0.231796798,1,1,113.3183386,HKE_020-an-1,0.589835173,function
an,null.son,HKE_026,HKE,43,F,0.36930717,1,7,146.7761836,HKE_026-an-1,-2.177879924,function
an,null.son,AME_007,AE,19,F,0.429388633,3,7,184.7985183,AE_007-an-3,-0.421990978,function
an,null.son,HKE_026,HKE,43,F,0.330861002,2,7,150.6845638,HKE_026-an-2,-1.997929255,function
an,null.son,HKE_036,HKE,40,F,0.156248212,3,8,126.3259519,HKE_036-an-3,-1.619893075,function
an,null.son,HKE_046,HKE,57,F,0.282411365,1,3,204.3623951,HKE_046-an-1,1.072814639,function
an,null.son,HKE_024,HKE,28,F,0.262562175,2,7,176.6313283,HKE_024-an-2,-0.664633286,function
an,null.son,AME_011,AE,18,F,0.4647062,1,2,220.5587723,AE_011-an-1,-0.219271678,function
an,null.son,AME_032,AE,23,M,0.215065826,2,2,114.3538265,AE_032-an-2,-0.158704231,function
an,null.son,HKE_026,HKE,43,F,0.330861002,2,5,164.327423,HKE_026-an-2,-1.40444198,function
an,null.son,AME_023,AE,20,F,0.390254703,1,7,203.2586029,AE_023-an-1,-0.118996376,function
an,null.son,AME_019,AE,18,M,0.271191787,2,8,102.6760805,AE_019-an-2,-1.884810861,function
an,null.son,HKE_002,HKE,18,M,0.242472142,1,7,123.0050877,HKE_002-an-1,0.506527097,function
an,null.son,HKE_017,HKE,20,M,0.192215949,3,6,88.15603815,HKE_017-an-3,-1.473061933,function
an,null.son,AME_019,AE,18,M,0.248258223,1,4,121.6051706,AE_019-an-1,-0.557247517,function
an,null.son,HKE_010,HKE,38,F,0.260986025,2,8,139.6607332,HKE_010-an-2,-1.484650355,function
an,null.son,HKE_034,HKE,46,M,0.28840847,3,8,105.20435,HKE_034-an-3,-1.30697882,function
an,null.son,HKE_014,HKE,39,M,0.190787553,1,9,120.6736708,HKE_014-an-1,-1.166995662,function
an,null.son,HKE_045,HKE,48,F,0.258401001,2,8,162.403115,HKE_045-an-2,-1.53305089,function
an,null.son,AME_026,AE,19,M,0.343324607,2,4,124.3792118,AE_026-an-2,-0.161751147,function
an,null.son,AME_018,AE,20,F,0.296655317,2,4,180.7435247,AE_018-an-2,-0.700228925,function
an,null.son,HKE_013,HKE,26,F,0.246677581,2,5,205.2895708,HKE_013-an-2,-0.466413537,function
an,null.son,AME_019,AE,18,M,0.272801826,3,4,119.0262424,AE_019-an-3,-0.72543267,function
an,null.son,HKE_019,HKE,40,M,0.259287675,1,6,116.0755739,HKE_019-an-1,0.959365806,function
an,null.son,HKE_009,HKE,25,M,0.322686525,2,7,127.5959656,HKE_009-an-2,-0.33972408,function
an,null.son,HKE_004,HKE,26,M,0.387410462,1,6,121.5176882,HKE_004-an-1,-0.660457332,function
an,null.son,HKE_030,HKE,58,F,0.253580695,1,7,153.9136899,HKE_030-an-1,-0.287268402,function
an,null.son,AME_027,AE,21,F,0.195144481,2,5,185.1963848,AE_027-an-2,0.797639915,function
an,null.son,HKE_019,HKE,40,M,0.259287675,1,2,99.31451598,HKE_019-an-1,-0.794101723,function
an,null.son,AME_003,AE,22,M,0.385670773,1,3,118.2600702,AE_003-an-1,0.768475902,function
an,null.son,HKE_034,HKE,46,M,0.294467785,2,6,106.057148,HKE_034-an-2,-1.249403723,function
an,null.son,AME_009,AE,21,F,0.343577424,1,4,223.9043316,AE_009-an-1,0.267153487,function
an,null.son,HKE_017,HKE,20,M,0.214103697,2,2,97.61564577,HKE_017-an-2,-0.745036932,function
an,null.son,AME_030,AE,18,M,0.321325459,1,1,121.5636869,AE_030-an-1,-0.556238424,function
an,null.son,HKE_039,HKE,23,F,0.257085419,1,1,189.3812295,HKE_039-an-1,-0.293468741,function
an,null.son,AME_032,AE,23,M,0.215065826,2,4,113.7127978,AE_032-an-2,-0.249360606,function
an,null.son,AME_009,AE,21,F,0.348306576,2,2,213.3489741,AE_009-an-2,-0.500377598,function
an,null.son,HKE_002,HKE,18,M,0.261508594,2,9,104.5799633,HKE_002-an-2,-0.65074333,function
an,null.son,HKE_040,HKE,20,M,0.227908634,1,4,137.3703455,HKE_040-an-1,-0.605477413,function
an,null.son,HKE_016,HKE,26,F,0.188249359,3,2,159.8472432,HKE_016-an-3,-0.534174855,function
an,null.son,HKE_012,HKE,24,M,0.184429627,1,6,93.41282996,HKE_012-an-1,-0.46802946,function
an,null.son,HKE_010,HKE,38,F,0.247996446,1,8,145.9264367,HKE_010-an-1,-1.039370863,function
an,null.son,AME_032,AE,23,M,0.243873867,1,5,116.572792,AE_032-an-1,0.15123131,function
an,null.son,AME_030,AE,18,M,0.350531507,3,6,113.4517501,AE_030-an-3,-1.069253528,function
an,null.son,AME_032,AE,23,M,0.215065826,2,5,113.9995661,AE_032-an-2,-0.208741878,function
an,null.son,AME_030,AE,18,M,0.350531507,3,4,112.6575756,AE_030-an-3,-1.12143648,function
an,null.son,AME_016,AE,20,F,0.332378297,1,2,191.6383864,AE_016-an-1,1.597225775,function
an,null.son,HKE_026,HKE,43,F,0.294208367,3,5,167.8436467,HKE_026-an-3,-1.259467266,function
an,null.son,AME_003,AE,22,M,0.428281075,2,4,124.0304264,AE_003-an-2,1.533265041,function
an,null.son,HKE_029,HKE,36,F,0.395056219,2,5,167.8774935,HKE_029-an-2,-0.391140585,function
an,null.son,AME_004,AE,22,F,0.204102285,3,1,222.9025156,AE_004-an-3,-0.004546915,function
an,null.son,AME_028,AE,23,F,0.220068985,2,8,209.4865775,AE_028-an-2,-1.04637886,function
an,null.son,HKE_028,HKE,36,F,0.253472052,3,1,159.4769835,HKE_028-an-3,-0.999860923,function
an,null.son,AME_010,AE,27,M,0.196185834,1,4,101.9134631,AE_010-an-1,0.503526195,function
an,null.son,AME_013,AE,21,M,0.343473998,3,6,139.8925581,AE_013-an-3,-0.262959248,function
an,null.son,AME_013,AE,21,M,0.343473998,3,4,129.2146091,AE_013-an-3,-0.756665543,function
an,null.son,HKE_003,HKE,21,M,0.295687113,2,7,157.5705379,HKE_003-an-2,-0.280570589,function
an,null.son,HKE_029,HKE,36,F,0.496944369,1,3,177.7182936,HKE_029-an-1,0.092633071,function
an,null.son,HKE_031,HKE,36,F,0.277770452,1,1,249.2157408,HKE_031-an-1,1.33477418,function
an,null.son,HKE_017,HKE,20,M,0.192215949,3,9,86.24244769,HKE_017-an-3,-1.629809432,function
an,null.son,AME_030,AE,18,M,0.321325459,1,9,128.111009,AE_030-an-1,-0.166549393,function
an,null.son,HKE_014,HKE,39,M,0.190787553,1,1,138.6151982,HKE_014-an-1,0.366258867,function
an,null.son,HKE_031,HKE,36,F,0.311749897,3,1,235.4611443,HKE_031-an-3,0.879290916,function
an,null.son,HKE_040,HKE,20,M,0.234862234,2,3,124.4263486,HKE_040-an-2,-1.508870997,function
an,null.son,AME_012,AE,20,F,0.219461005,2,9,180.155582,AE_012-an-2,-1.140750325,function
an,null.son,AME_010,AE,27,M,0.17108601,2,2,101.6026486,AE_010-an-2,0.468389089,function
an,null.son,HKE_003,HKE,21,M,0.296132764,3,3,153.7868581,HKE_003-an-3,-0.648754705,function
an,null.son,HKE_036,HKE,40,F,0.193936897,1,9,139.875957,HKE_036-an-1,-0.740829924,function
an,null.son,HKE_026,HKE,43,F,0.36930717,1,8,143.6839367,HKE_026-an-1,-2.323682568,function
an,null.son,AME_023,AE,20,F,0.390254703,1,4,197.8663756,AE_023-an-1,-0.763545085,function
an,null.son,HKE_002,HKE,18,M,0.261508594,2,8,114.0743699,HKE_002-an-2,-0.031017615,function
an,null.son,HKE_044,HKE,45,F,0.382296749,2,7,173.3322804,HKE_044-an-2,-1.049590524,function
an,null.son,AME_025,AE,20,F,0.264323924,2,5,166.9771661,AE_025-an-2,-1.241585183,function
an,null.son,HKE_017,HKE,20,M,0.214103697,2,7,88.78551058,HKE_017-an-2,-1.42224299,function
an,null.son,HKE_006,HKE,19,F,0.294729069,3,2,230.7989674,HKE_006-an-3,-0.628800492,function
an,null.son,AME_027,AE,21,F,0.194015705,3,9,175.2202851,AE_027-an-3,-0.054674621,function
an,null.son,AME_027,AE,21,F,0.195144481,2,9,177.4166016,AE_027-an-2,0.137062342,function
an,null.son,HKE_038,HKE,35,F,0.20458587,3,3,188.0602645,HKE_038-an-3,-0.58786735,function
an,null.son,HKE_010,HKE,38,F,0.247996446,1,7,142.6208905,HKE_010-an-1,-1.271846275,function
an,null.son,AME_009,AE,21,F,0.348306576,2,7,212.9670771,AE_009-an-2,-0.528854086,function
an,null.son,AME_026,AE,19,M,0.39985541,1,3,101.1659987,AE_026-an-1,-1.827345281,function
an,null.son,AME_003,AE,22,M,0.428281075,2,6,128.1283313,AE_003-an-2,2.055083443,function
an,null.son,AME_012,AE,20,F,0.277414204,1,6,197.1509979,AE_012-an-1,-0.133022428,function
an,null.son,HKE_032,HKE,32,F,0.346289237,1,6,232.555114,HKE_032-an-1,-0.157931846,function
an,null.son,HKE_006,HKE,19,F,0.354345514,1,5,234.8726512,HKE_006-an-1,-0.406978113,function
an,null.son,HKE_003,HKE,21,M,0.296132764,3,4,153.0918539,HKE_003-an-3,-0.717368253,function
an,null.son,AME_020,AE,30,M,0.278155584,3,1,134.7688121,AE_020-an-3,-0.356189747,function
an,null.son,HKE_039,HKE,23,F,0.257085419,1,8,186.7951515,HKE_039-an-1,-0.380577307,function
an,null.son,HKE_036,HKE,40,F,0.156248212,3,6,128.8165182,HKE_036-an-3,-1.451452996,function
an,null.son,HKE_039,HKE,23,F,0.26113533,2,8,165.9373077,HKE_039-an-2,-1.130704446,function
an,null.son,AME_011,AE,18,F,0.528951296,2,2,231.406443,AE_011-an-2,0.255496669,function
an,null.son,AME_001,AE,23,M,0.337851531,1,5,195.4742113,AE_001-an-1,1.40432576,function
an,null.son,AME_005,AE,19,F,0.354820315,1,4,174.7153154,AE_005-an-1,-0.620262352,function
an,null.son,AME_033,AE,18,M,0.207696414,2,3,97.45456447,AE_033-an-2,-1.128559072,function
an,null.son,HKE_039,HKE,23,F,0.26113533,2,2,171.4099294,HKE_039-an-2,-0.925134174,function
an,null.son,HKE_009,HKE,25,M,0.243994901,3,4,128.9735011,HKE_009-an-3,-0.189530753,function
an,null.son,HKE_039,HKE,23,F,0.257085419,1,2,187.3554852,HKE_039-an-1,-0.361601316,function
an,null.son,AME_018,AE,20,F,0.306431904,1,8,192.6418587,AE_018-an-1,0.050581021,function
an,null.son,HKE_016,HKE,26,F,0.26113533,1,3,166.7098431,HKE_016-an-1,-0.215149749,function
an,null.son,HKE_044,HKE,45,F,0.314611586,1,3,188.998493,HKE_044-an-1,0.018080595,function
an,null.son,HKE_031,HKE,36,F,0.285206844,2,1,226.8272579,HKE_031-an-2,0.579578948,function
an,null.son,HKE_009,HKE,25,M,0.243994901,3,2,128.2860634,HKE_009-an-3,-0.264280801,function
an,null.son,AME_018,AE,20,F,0.306431904,1,4,189.4837541,AE_018-an-1,-0.144082399,function
an,null.son,HKE_046,HKE,57,F,0.282411365,1,7,200.5046758,HKE_046-an-1,0.960887361,function
an,null.son,HKE_028,HKE,36,F,0.263244271,1,4,160.657074,HKE_028-an-1,-0.947279587,function
an,null.son,AME_018,AE,20,F,0.28374082,3,6,172.7687042,AE_018-an-3,-1.231656732,function
an,null.son,AME_002,AE,24,F,0.1474792,1,5,182.9163568,AE_002-an-1,-0.305822457,function
an,null.son,AME_002,AE,24,F,0.1474792,1,7,179.0469701,AE_002-an-1,-0.657267939,function
an,null.son,HKE_025,HKE,24,M,0.299078079,3,5,108.6539302,HKE_025-an-3,-0.837140042,function
an,null.son,HKE_028,HKE,36,F,0.253472052,3,2,158.7556247,HKE_028-an-3,-1.032194488,function
an,null.son,AME_010,AE,27,M,0.17108601,2,7,101.2917931,AE_010-an-2,0.433139683,function
an,null.son,AME_010,AE,27,M,0.14,3,7,91.1309149,AE_010-an-3,-0.782884282,function
an,null.son,HKE_016,HKE,26,F,0.26113533,1,1,173.5075429,HKE_016-an-1,0.088165773,function
an,null.son,HKE_003,HKE,21,M,0.296132764,3,8,150.0092935,HKE_003-an-3,-1.025493632,function
an,null.son,AME_016,AE,20,F,0.358238988,2,4,175.2962385,AE_016-an-2,-0.07526506,function
an,null.son,AME_013,AE,21,M,0.375630262,2,3,123.7248968,AE_013-an-2,-1.026612934,function
an,null.son,AME_027,AE,21,F,0.195144481,2,7,181.0764627,AE_027-an-2,0.451353353,function
an,null.son,AME_025,AE,20,F,0.413072177,3,8,171.7234784,AE_025-an-3,-0.793016506,function
an,null.son,AME_020,AE,30,M,0.2587642,2,5,128.7670414,AE_020-an-2,-0.796501897,function
an,null.son,HKE_006,HKE,19,F,0.294729069,3,9,222.2351697,HKE_006-an-3,-1.108173897,function
an,null.son,HKE_010,HKE,38,F,0.260986025,2,5,144.2570863,HKE_010-an-2,-1.156108633,function
an,null.son,HKE_023,HKE,30,M,0.255181243,3,8,107.7048009,HKE_023-an-3,-1.090361257,function
an,null.son,HKE_017,HKE,20,M,0.192215949,3,5,89.31705094,HKE_017-an-3,-1.379610149,function
an,null.son,HKE_037,HKE,47,F,0.224412583,1,7,179.4433936,HKE_037-an-1,0.442017023,function
an,null.son,AME_006,AE,19,F,0.227058828,3,3,237.9343254,AE_006-an-3,-0.447656793,function
an,null.son,HKE_002,HKE,18,M,0.242472142,1,2,120.1019037,HKE_002-an-1,0.33618799,function
an,null.son,HKE_003,HKE,21,M,0.270603788,1,2,158.5252145,HKE_003-an-1,-0.189069252,function
an,null.son,HKE_036,HKE,40,F,0.193936897,1,8,141.9382931,HKE_036-an-1,-0.614554003,function
an,null.son,AME_008,AE,30,M,0.213740309,1,5,105.1748413,AE_008-an-1,-0.575801691,function
an,null.son,AME_003,AE,22,M,0.428281075,2,9,132.8730474,AE_003-an-2,2.638808867,function
an,null.son,AME_007,AE,19,F,0.466334634,1,9,225.7979306,AE_007-an-1,2.121412401,function
an,null.son,AME_025,AE,20,F,0.264323924,2,6,168.1642428,AE_025-an-2,-1.128211376,function
an,null.son,HKE_046,HKE,57,F,0.278529422,3,1,142.1224536,HKE_046-an-3,-1.060365089,function
an,null.son,AME_031,AE,18,M,0.231996527,1,6,128.4251407,AE_031-an-1,-0.737047621,function
an,null.son,HKE_032,HKE,32,F,0.3073205,2,2,226.3551868,HKE_032-an-2,-0.475724952,function
an,null.son,AME_019,AE,18,M,0.248258223,1,8,103.7345804,AE_019-an-1,-1.804338528,function
an,null.son,HKE_010,HKE,38,F,0.247996446,1,6,141.0235177,HKE_010-an-1,-1.386125819,function
an,null.son,AME_019,AE,18,M,0.271191787,2,6,110.4173789,AE_019-an-2,-1.314490402,function
an,null.son,AME_025,AE,20,F,0.413072177,3,4,162.6075737,AE_025-an-3,-1.665969674,function
an,null.son,HKE_016,HKE,26,F,0.219528863,2,8,148.8134038,HKE_016-an-2,-1.077002354,function
an,null.son,HKE_010,HKE,38,F,0.260986025,2,2,135.8990345,HKE_010-an-2,-1.761680495,function
an,null.son,HKE_010,HKE,38,F,0.247996446,1,2,143.9361069,HKE_010-an-1,-1.178709522,function
an,null.son,HKE_013,HKE,26,F,0.370203003,1,1,252.6804258,HKE_013-an-1,1.604593382,function
an,null.son,HKE_045,HKE,48,F,0.260811835,1,8,173.6776635,HKE_045-an-1,-0.827822087,function
an,null.son,AME_006,AE,19,F,0.257455503,1,2,271.6386302,AE_006-an-1,0.534784645,function
an,null.son,HKE_045,HKE,48,F,0.260811835,1,4,176.7122028,HKE_045-an-1,-0.645825331,function
an,null.son,HKE_023,HKE,30,M,0.227550751,1,2,118.6256825,HKE_023-an-1,-0.3632665,function
an,null.son,HKE_009,HKE,25,M,0.319743963,1,7,130.4813525,HKE_009-an-1,-0.026957073,function
an,null.son,AME_030,AE,18,M,0.350531507,3,3,112.9460329,AE_030-an-3,-1.102440348,function
an,null.son,AME_023,AE,20,F,0.426044769,2,1,209.1173154,AE_023-an-2,0.562210785,function
an,null.son,HKE_044,HKE,45,F,0.382296749,2,4,184.9602287,HKE_044-an-2,-0.248418538,function
an,null.son,HKE_009,HKE,25,M,0.319743963,1,9,154.0293017,HKE_009-an-1,2.293629712,function
an,null.son,HKE_048,HKE,43,M,0.242446727,2,3,149.3307804,HKE_048-an-2,0.306575875,function
an,null.son,HKE_028,HKE,36,F,0.253472052,3,7,151.731822,HKE_028-an-3,-1.354931351,function
an,null.son,AME_026,AE,19,M,0.343111162,3,2,102.7792366,AE_026-an-3,-1.699783398,function
an,null.son,HKE_043,HKE,50,M,0.0965104,1,4,111.0027115,HKE_043-an-1,0.247094802,function
an,null.son,HKE_002,HKE,18,M,0.261508594,2,1,105.6689753,HKE_002-an-2,-0.576864615,function
an,null.son,HKE_030,HKE,58,F,0.280190933,2,7,152.0429223,HKE_030-an-2,-0.415238719,function
an,null.son,HKE_004,HKE,26,M,0.387410462,1,4,149.1980895,HKE_004-an-1,0.387474939,function
an,null.son,HKE_018,HKE,19,F,0.247807095,3,8,202.2327758,HKE_018-an-3,-0.058585824,function
an,null.son,HKE_004,HKE,26,M,0.387410462,1,2,137.4102125,HKE_004-an-1,-0.032812002,function
an,null.son,HKE_030,HKE,58,F,0.280190933,2,8,146.5547308,HKE_030-an-2,-0.799950606,function
an,null.son,HKE_002,HKE,18,M,0.230328628,3,9,86.49412291,HKE_002-an-3,-2.004858364,function
an,null.son,AME_012,AE,20,F,0.199690894,3,4,178.2049284,AE_012-an-3,-1.262446292,function
